name,description,image,animation_url,external_url,background_color,youtube_url,BODY_PATTERN,HEAD_PATTERN,LEG_PATTERN,MANE,MANE_PATTERN,TAIL,TAIL_PATTERN,LEG_HAIR,LEG_HAIR_PATTERN,WING,HORN,COLOR_SET_NO,AGE,OVERALL,FRONT,STRETCH,WEIGHT,RUNTYPE
#00205300,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205300.png,,https://thirdweb.com,,,Bunker,Shiner,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,582,,,,,,
#00205301,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205301.png,,https://thirdweb.com,,,Downy,Thin Vertical,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,583,,,,,,
#00205302,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205302.png,,https://thirdweb.com,,,Spark,Wide Forehead,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,584,,,,,,
#00205303,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205303.png,,https://thirdweb.com,,,Lanugo,Camouflage,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,585,,,,,,
#00205304,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205304.png,,https://thirdweb.com,,,Cotton Candy,Wide Vertical,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,586,,,,,,
#00205305,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205305.png,,https://thirdweb.com,,,Fuzz,Soft Jaw,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,587,,,,,,
#00205306,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205306.png,,https://thirdweb.com,,,Grass,Soft Middle,Long Boots,Sporty,None,Normal,Gradation,None,Long Boots,None,None,588,,,,,,
#00205307,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205307.png,,https://thirdweb.com,,,Apron,Soft Vertical,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,589,,,,,,
#00205308,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205308.png,,https://thirdweb.com,,,Back,Blindfold,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,590,,,,,,
#00205309,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205309.png,,https://thirdweb.com,,,Tuxedo,Wide Muzzle,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,591,,,,,,
#00205310,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205310.png,,https://thirdweb.com,,,Huge Spot,None,None,Sporty,None,Brush,Gradation,None,None,None,None,592,,,,,,
#00205311,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205311.png,,https://thirdweb.com,,,Inverted,None,None,Sporty,Zebra,Brush,Gradation,None,None,None,None,593,,,,,,
#00205312,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205312.png,,https://thirdweb.com,,,Cow,Rear,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,594,,,,,,
#00205313,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205313.png,,https://thirdweb.com,,,Reversed Heart,Median,Long Boots,Sporty,Zebra,Normal,None,None,Long Boots,None,None,595,,,,,,
#00205314,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205314.png,,https://thirdweb.com,,,Bay,Nasal Bridge,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,596,,,,,,
#00205315,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205315.png,,https://thirdweb.com,,,Pixie,Headgear,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,597,,,,,,
#00205316,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205316.png,,https://thirdweb.com,,,Stones,Dark Circle,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,598,,,,,,
#00205317,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205317.png,,https://thirdweb.com,,,Collar,Middle,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,599,,,,,,
#00205318,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205318.png,,https://thirdweb.com,,,Fog,Fog,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,600,,,,,,
#00205319,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205319.png,,https://thirdweb.com,,,Mist,Mist,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,601,,,,,,
#00205320,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205320.png,,https://thirdweb.com,,,Smoke,Smoke,Long Boots,Sporty,None,Normal,None,None,Long Boots,None,None,602,,,,,,
#00205321,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205321.png,,https://thirdweb.com,,,Milky Way,Milky Way,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,603,,,,,,
#00205322,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205322.png,,https://thirdweb.com,,,Nebula,Nebula,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,604,,,,,,
#00205323,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205323.png,,https://thirdweb.com,,,Galaxy,Galaxy,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,605,,,,,,
#00205324,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205324.png,,https://thirdweb.com,,,Space,Space,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,606,,,,,,
#00205325,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205325.png,,https://thirdweb.com,,,Universe,Universe,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,607,,,,,,
#00205326,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205326.png,,https://thirdweb.com,,,Cosmos,Cosmos,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,608,,,,,,
#00205327,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205327.png,,https://thirdweb.com,,,Celestial,Celestial,Long Boots,Sporty,Zebra,Normal,Gradation,None,Long Boots,None,None,609,,,,,,
#00205328,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205328.png,,https://thirdweb.com,,,Small Translucent,Translucent,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,610,,,,,,
#00205329,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205329.png,,https://thirdweb.com,,,Translucent,Small Translucent,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,611,,,,,,
#00205330,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205330.png,,https://thirdweb.com,,,Bunker,Shiner,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,612,,,,,,
#00205331,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205331.png,,https://thirdweb.com,,,Downy,Thin Vertical,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,613,,,,,,
#00205332,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205332.png,,https://thirdweb.com,,,Spark,Wide Forehead,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,614,,,,,,
#00205333,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205333.png,,https://thirdweb.com,,,Lanugo,Camouflage,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,615,,,,,,
#00205334,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205334.png,,https://thirdweb.com,,,Cotton Candy,Wide Vertical,Long Boots,Sporty,None,Normal,Gradation,None,Long Boots,None,None,616,,,,,,
#00205335,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205335.png,,https://thirdweb.com,,,Fuzz,Soft Jaw,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,617,,,,,,
#00205336,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205336.png,,https://thirdweb.com,,,Grass,Soft Middle,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,618,,,,,,
#00205337,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205337.png,,https://thirdweb.com,,,Apron,Soft Vertical,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,619,,,,,,
#00205338,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205338.png,,https://thirdweb.com,,,Back,Blindfold,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,620,,,,,,
#00205339,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205339.png,,https://thirdweb.com,,,Tuxedo,Wide Muzzle,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,621,,,,,,
#00205340,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205340.png,,https://thirdweb.com,,,Huge Spot,None,None,Sporty,None,Brush,None,None,None,None,None,622,,,,,,
#00205341,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205341.png,,https://thirdweb.com,,,Inverted,None,None,Sporty,Zebra,Normal,None,None,None,None,None,623,,,,,,
#00205342,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205342.png,,https://thirdweb.com,,,Cow,Rear,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,624,,,,,,
#00205343,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205343.png,,https://thirdweb.com,,,Reversed Heart,Median,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,625,,,,,,
#00205344,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205344.png,,https://thirdweb.com,,,Bay,Nasal Bridge,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,626,,,,,,
#00205345,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205345.png,,https://thirdweb.com,,,Pixie,Headgear,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,627,,,,,,
#00205346,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205346.png,,https://thirdweb.com,,,Stones,Dark Circle,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,628,,,,,,
#00205347,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205347.png,,https://thirdweb.com,,,Collar,Middle,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,629,,,,,,
#00205348,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205348.png,,https://thirdweb.com,,,Fog,Fog,Long Boots,Sporty,None,Normal,None,None,Long Boots,None,None,630,,,,,,
#00205349,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205349.png,,https://thirdweb.com,,,Mist,Mist,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,631,,,,,,
#00205350,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205350.png,,https://thirdweb.com,,,Smoke,Smoke,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,632,,,,,,
#00205351,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205351.png,,https://thirdweb.com,,,Milky Way,Milky Way,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,633,,,,,,
#00205352,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205352.png,,https://thirdweb.com,,,Nebula,Nebula,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,634,,,,,,
#00205353,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205353.png,,https://thirdweb.com,,,Galaxy,Galaxy,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,635,,,,,,
#00205354,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205354.png,,https://thirdweb.com,,,Space,Space,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,636,,,,,,
#00205355,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205355.png,,https://thirdweb.com,,,Universe,Universe,Long Boots,Sporty,Zebra,Normal,Gradation,None,Long Boots,None,None,637,,,,,,
#00205356,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205356.png,,https://thirdweb.com,,,Cosmos,Cosmos,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,638,,,,,,
#00205357,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205357.png,,https://thirdweb.com,,,Celestial,Celestial,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,639,,,,,,
#00205358,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205358.png,,https://thirdweb.com,,,Small Translucent,Translucent,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,640,,,,,,
#00205359,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205359.png,,https://thirdweb.com,,,Translucent,Small Translucent,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,641,,,,,,
#00205360,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205360.png,,https://thirdweb.com,,,Bunker,Shiner,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,642,,,,,,
#00205361,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205361.png,,https://thirdweb.com,,,Downy,Thin Vertical,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,643,,,,,,
#00205362,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205362.png,,https://thirdweb.com,,,Spark,Wide Forehead,Long Boots,Sporty,None,Normal,Gradation,None,Long Boots,None,None,644,,,,,,
#00205363,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205363.png,,https://thirdweb.com,,,Lanugo,Camouflage,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,645,,,,,,
#00205364,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205364.png,,https://thirdweb.com,,,Cotton Candy,Wide Vertical,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,646,,,,,,
#00205365,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205365.png,,https://thirdweb.com,,,Fuzz,Soft Jaw,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,647,,,,,,
#00205366,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205366.png,,https://thirdweb.com,,,Grass,Soft Middle,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,648,,,,,,
#00205367,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205367.png,,https://thirdweb.com,,,Apron,Soft Vertical,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,649,,,,,,
#00205368,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205368.png,,https://thirdweb.com,,,Back,Blindfold,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,650,,,,,,
#00205369,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205369.png,,https://thirdweb.com,,,Tuxedo,Wide Muzzle,Long Boots,Sporty,Zebra,Normal,None,None,Long Boots,None,None,651,,,,,,
#00205370,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205370.png,,https://thirdweb.com,,,Huge Spot,None,None,Sporty,None,Brush,Gradation,None,None,None,None,652,,,,,,
#00205371,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205371.png,,https://thirdweb.com,,,Inverted,None,None,Sporty,Zebra,Brush,Gradation,None,None,None,None,653,,,,,,
#00205372,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205372.png,,https://thirdweb.com,,,Cow,Rear,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,654,,,,,,
#00205373,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205373.png,,https://thirdweb.com,,,Reversed Heart,Median,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,655,,,,,,
#00205374,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205374.png,,https://thirdweb.com,,,Bay,Nasal Bridge,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,656,,,,,,
#00205375,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205375.png,,https://thirdweb.com,,,Pixie,Headgear,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,657,,,,,,
#00205376,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205376.png,,https://thirdweb.com,,,Stones,Dark Circle,Long Boots,Sporty,None,Normal,None,None,Long Boots,None,None,658,,,,,,
#00205377,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205377.png,,https://thirdweb.com,,,Collar,Middle,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,659,,,,,,
#00205378,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205378.png,,https://thirdweb.com,,,Fog,Fog,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,660,,,,,,
#00205379,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205379.png,,https://thirdweb.com,,,Mist,Mist,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,661,,,,,,
#00205380,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205380.png,,https://thirdweb.com,,,Smoke,Smoke,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,662,,,,,,
#00205381,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205381.png,,https://thirdweb.com,,,Milky Way,Milky Way,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,663,,,,,,
#00205382,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205382.png,,https://thirdweb.com,,,Nebula,Nebula,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,664,,,,,,
#00205383,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205383.png,,https://thirdweb.com,,,Galaxy,Galaxy,Long Boots,Sporty,Zebra,Normal,Gradation,None,Long Boots,None,None,665,,,,,,
#00205384,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205384.png,,https://thirdweb.com,,,Space,Space,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,666,,,,,,
#00205385,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00205385.png,,https://thirdweb.com,,,Universe,Universe,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,667,,,,,,
